SECTORS,Unnamed: 1,Unnamed: 2,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,,,NH3 (tonnes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Rock, Sand and Gravel",-,0.0488,0.0244,-,0.0444,-,0.0688,0.0244,0.0244,-,0.02,0.0244,-,0.0244,-,-,-,-,-,0.0444,-,-,-,-,-,-,-,-,-,-,-
,,Silica Production,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Other (Mining and Rock Quarrying),1.5269,1.5269,1.5269,1.5269,1.5269,1.5269,1.5269,1.5269,1.5269,1.5269,1.5269,1.7243499999999998,1.9218,1.71,1.71,1.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Non-Ferrous Refining and Smelting Industry,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,"Primary Ni, Cu, Zn, Pb",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,"Secondary Pb, Cu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Other (Non-Ferrous Refining and Smelting Industry),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OIL AND GAS INDUSTRY,,,7.1,7.1,7.1,7.1,7.1,0.06,1.772,3.997,2.774,1.21,33.91809666701549,14.514204968916342,7.6093412490596375,11.791,7.283,0.059,-,4.583,-,0.593,2.201,1.4017,6.1,26.1,-,-,-,-,-,-,-
,Downstream Oil and Gas Industry,,7.1,7.1,7.1,7.1,7.1,0.06,1.772,3.997,2.774,1.21,7.1,9.856,2.865,11.791,7.283,0.059,-,4.583,-,0.593,2.201,1.4017,6.1,26.1,-,-,-,-,-,-,-
,,Petroleum Refining,7.1,7.1,7.1,7.1,7.1,0.06,1.772,3.997,2.774,1.21,7.1,9.856,2.865,11.791,7.283,0.059,-,4.583,-,0.593,2.201,1.4017,6.1,26.1,-,-,-,-,-,-,-
,,Refined Petroleum Products Bulk Storage and Distribution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Refined Petroleum Product Pipelines,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Natural Gas Distribution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Other (Downstream Oil and Gas Industry),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Upstream Oil and Gas Industry,,-,-,-,-,-,-,-,-,-,-,26.818096667015496,4.658204968916342,4.744341249059637,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Accidents and Equipment Failures,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Disposal and Waste Treatment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Heavy Crude Oil Cold Production,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Light/Medium Crude Oil Production,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Natural Gas Production and Processing,-,-,-,-,-,-,-,-,-,-,26.818096667015496,4.658204968916342,4.744341249059637,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Natural Gas Transmission and Storage,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Oil Sands In-Situ Extraction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,"Oil Sands Mining, Extraction and Upgrading",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Petroleum Liquids Storage,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Petroleum Liquids Transportation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Well Drilling/Servicing/Testing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELECTRIC POWER GENERATION (UTILITIES),,,169.279585504648,162.891395769332,188.39564775795,167.955816957518,97.5628717865939,107.494314590634,58.2676272329387,65.6145737992139,65.6145737992139,52.346353251907175,35.3241,34.3028,33.2815,33.25,33.25544566666667,33.25544566666667,0.00544566666666667,0.00544566666666667,0.0108913333333333,25.17,-,36.65,-,-,-,-,-,-,-,-,-
,Coal,,14.8691883983971,14.3080622802303,16.5483059968511,14.7529111528896,8.56973223888064,9.44209079104122,5.11811465199006,5.76345609892965,5.76345609892965,4.598001502374231,3.1028,3.0131,2.9234000000000004,2.9200000000000004,2.9200000000000004,2.9200000000000004,-,-,0.0108913333333333,-,-,-,-,-,-,-,-,-,-,-,-
,Diesel,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Natural Gas,,153.082962148678,147.305992619041,170.370004916594,151.885851405586,88.2280835240669,97.2092886606478,52.6925969696938,59.3365897450814,59.3365897450814,47.33786882567138,31.9443,31.020699999999998,30.0971,30.07,30.075445666666667,30.075445666666667,0.00544566666666667,0.00544566666666667,-,25.17,-,36.65,-,-,-,-,-,-,-,-,-
,Waste Materials,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Other (Electric Power Generation),,1.32743495757252,1.27734087006053,1.47733684450424,1.31705439904294,0.765056023646363,0.842935138944959,0.456915611254753,0.514527955202886,0.514527955202886,0.4104829238615645,0.277,0.269,0.261,0.26,0.26,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANUFACTURING,,,80.0655381202521,79.3757932504558,79.8915365664848,80.4639253503241,83.6571097911588,84.4759725524413,85.3357331574583,85.532400429265,84.1080212902482,85.35920313523681,85.69686661719109,89.7972240751541,95.2813011171822,97.8136524526669,101.8793377722972,94.864264855127,61.70289123649521,63.41868229767304,61.87741717969474,49.64992092615765,51.04135657007626,50.46450579701627,59.07679842857124,57.44590579908347,50.61436863422311,43.75570038283796,42.85666366499347,43.0045541405455,42.68895966500196,41.30445330010556,5.009931959579706
,Abrasives Manufacturing,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Bakeries,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Biofuel Production,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Chemicals Industry,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Chemical Manufacturing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Cleaning Compound Manufacturing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Fertilizer Production,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Paint and Varnish Manufacturing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Petrochemical Industry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Plastics and Synthetic Resins Fabrication,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Other (Chemical Industry),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Electronics,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Food Preparation,,1.08880959199789,1.06136061068702,1.06136061068702,0.986674809160305,1.37038167938931,0.748399694656489,1.47316030534351,1.1031572519084,0.8976,0.8976,0.8976,1.0123,1.127,0.8999999999999999,0.8999999999999999,6.2299999999999995,4.763,4.3100000000000005,1.8,0.9,-,-,-,-,-,-,-,-,-,-,-
,Glass Manufacturing,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Grain Industry,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Grain Processing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Warehousing and Storage,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Metal Fabrication,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Plastics Manufacturing,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Pulp and Paper Industry,,47.0863,47.0863,47.0863,47.0863,47.0863,47.0863,47.0863,47.0863,47.0863,47.105199999999996,47.086400000000005,48.97085,49.720299999999995,50.849999999999994,52.07,51.559999999999995,40.669999999999995,40.83,50.5,41.739999999999995,46.47,41.82,49.79,47.870000000000005,41.92,37,36.08,36.79,36.92,36.22,-
,,Converted Paper Product Manufacturing,0.4006,0.4006,0.4006,0.4006,0.4006,0.4006,0.4006,0.4006,0.4006,0.4006,0.4006,0.40269999999999995,0.4048,0.4,0.4,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,Pulp and Paper Product Manufacturing ,46.6857,46.6857,46.6857,46.6857,46.6857,46.6857,46.6857,46.6857,46.6857,46.7046,46.68580000000001,48.56815,49.31549999999999,50.449999999999996,51.67,51.16,40.669999999999995,40.83,50.5,41.739999999999995,46.47,41.82,49.79,47.870000000000005,41.92,37,36.08,36.79,36.92,36.22,-
,Textiles,,0.455004988812845,0.44353427480916,0.44353427480916,0.412323664122138,0.572671755725191,0.31275036259542,0.61562213740458,0.461000763358779,0.3751,0.3751,0.3751,0.42355000000000004,0.472,0.39999999999999997,0.39999999999999997,0.39999999999999997,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,"Vehicle Manufacturing (Engines, Parts, Assembly, Painting) ",,0.336371323374572,0.327891374045801,0.327891374045801,0.304818320610687,0.423358778625954,0.231206812977099,0.455110687022901,0.340803816793893,0.2773,0.2773,0.2773,0.3132,0.3491,0.31,0.31,0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Wood Products,,27.1524600116468,26.6415378376038,27.1811762538329,28.025905104521,28.5254106084183,28.5545108976123,28.9393259995873,29.1655995140039,28.9444582641482,30.5590617123368,31.035000695291103,30.555538269754102,31.703143363482198,31.5565181083669,32.4765376292972,32.179686748827,14.269891236495221,13.278682297673038,9.577417179694741,7.00992092615765,4.57135657007626,8.64450579701627,9.28679842857124,9.575905799083461,8.69436863422311,6.755700382837961,6.77666366499347,6.2145541405455,5.768959665001958,5.084453300105559,5.009931959579706
,,Panel Board Mills,17.6308,17.6308,17.6308,17.6308,17.6308,17.6308,17.6308,17.6308,17.6308,17.6308,17.6308,17.70145,17.7721,17.71,17.71,17.71,0.729190986452321,0.687627100224539,2.84686662367391,1.02286285013992,1.0228573727359,1.16777327683152,1.25163775335194,1.33391988125877,1.26904358810146,1.204652431065381,1.20465243106538,1.19692168732117,0.794717732880698,0.814638119625909,0.723863338983036
,,Sawmills,9.52166001164682,9.01073783760383,9.55037625383285,10.395105104521,10.8946106084183,10.9237108976123,11.3085259995873,11.5347995140039,11.3136582641482,12.9282617123368,13.4042006952911,12.8540882697541,13.9310433634822,13.8465181083669,14.7665376292972,14.469686748827,13.5407002500429,12.5910551974485,6.73055055602083,5.98705807601773,3.54849919734036,7.47673252018475,8.0351606752193,8.24198591782469,7.42532504612165,5.55104795177258,5.57201123392809,5.01763245322433,4.97424193212126,4.26981518047965,4.28606862059667
,,Other (Wood Products),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Other (Manufacturing),,3.94659220442,3.81516915331,3.79127405311,3.64790345191,5.678986969,7.5428047846,6.7662140281,7.3755390832,6.5272630261,6.144941422900001,6.0254659219,8.5217858054,11.9097577537,13.7971343443,15.722800143,4.1845781063,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSPORTATION AND MOBILE EQUIPMENT,,,199.128535993117,194.620032760098,207.459025848113,223.120694618669,251.194427369014,279.592656054948,297.461245545401,319.413595767332,350.191867316875,389.3761959171753,383.8871030913569,395.8931395752226,392.285191159813,390.2471342308117,372.84958283839336,352.41387892984056,331.93857598938314,296.91372188565003,283.40466229812984,242.11135674184553,241.338238784829,249.16220420455477,232.45706476040107,195.36406519979988,167.87801610552745,193.32060064977898,196.19254355858504,204.77273015516664,209.89437858687393,207.18357360716215,181.13723842410081
,Air Transportation (LTO),,0.140568387722921,0.128053509065066,0.13108441222625,0.1245237412905,0.131281044759973,0.139412859913425,0.139378646758245,0.1342057152347,0.13660755503806,0.13919185134912393,0.1643946918628637,0.12760540890049385,0.1291481883125322,0.1307330313862512,0.14014080088049102,0.14139535528035108,0.13041005507425207,0.12857813018398903,0.12387208925628465,0.11531178476819848,0.11708305030300416,0.10943501806861233,0.12883341610079582,0.12242966603778861,0.12276632713746546,0.12708558177158447,0.12478719165258788,0.12640849241094015,0.133323735067133,0.13273663101824618,0.07417771813604854
,"Domestic Marine Navigation, Fishing and Military",,11.3521968907453,11.3645033500441,11.3770955770362,11.3899532191888,11.4030578118421,11.4163925642747,11.6529166439811,11.8894699893285,12.1260495853299,12.362652817393059,12.599277406989463,12.873945301378551,13.148571885184205,13.423160518449905,13.69771420644707,13.972235645294433,14.00918428923243,14.04618764141246,14.083248137427923,14.120368359625786,14.157551048328715,13.06311914614781,11.971140306488824,10.881570806624167,9.794367956758853,8.709490069706375,7.844617491257739,10.48990545908663,11.997528956644338,13.173229123623743,11.00411042016827
,Heavy-Duty Diesel Vehicles,,10.1510200315409,9.15972650356184,9.32110264423969,9.37777170768912,9.57886289067414,9.72391777612712,9.67463863637709,11.1740056900615,12.1911479790275,14.48778456996465,14.951826268430327,15.42510991042234,16.145433189961544,17.864515764242732,18.04104194525339,19.583548597955335,17.345284996812293,17.115071787902128,15.591374987085068,16.196694966866477,17.545218778768366,20.774440811102465,17.862734844278258,18.45697084963738,16.774063290112018,16.006409904332912,14.843889978186795,15.765204911576388,16.672809994968997,15.735165249107187,13.659461661970516
,Heavy-Duty Gasoline Vehicles,,4.51546591975669,4.26778579736448,4.46691581014046,4.79993852932568,4.73384388163421,4.60462341996965,4.75611424724969,4.96271715778388,5.35080500019296,5.587877363914056,5.9344389045749235,6.060830457387476,6.042949606671358,6.269659762669729,6.422544669830577,5.57653194341598,5.689033005615155,5.428659113527806,5.872533399317647,5.4553674490040835,5.459720041144353,6.110259647195796,6.408424250984711,5.713102284374843,5.01771046620417,6.0768129889338,6.423472410300303,6.746036839181796,6.916623208660069,6.888504542514442,6.560091713104116
,Heavy-Duty LPG/NG Vehicles,,0.0218794557788238,0.0225059533023464,0.0208584014147952,0.0257868803234165,0.00970296428035106,0.0177204939049618,0.0231239038338829,0.033434973430857,0.0329162891207568,0.060557187096393746,0.018769070701638416,0.02508573021191536,0.019611981597121422,0.019851380526237895,0.02025625761970733,0.019371329726050417,0.012310766643077248,0.0021512411080141774,0.0013694574638074878,0.0007798167302096912,0.0003952802463908791,0.0008848337207472345,0.0006318031884727104,0.00019813354691745834,0.00013470095833440236,6.612536857277455e-05,6.433103248473737e-05,4.5630455427631366e-05,5.071350556422499e-06,4.987182731606344e-06,5.01501732935712e-06
,Light-Duty Diesel Trucks,,0.0944590291320945,0.0829952787678403,0.082191034836568,0.0804228593332179,0.0798434275964879,0.0787262707628057,0.0775726370102966,0.0889272055135415,0.0964463314565387,0.11406105792152632,0.12586877915618494,0.13021205275277942,0.14246264106293458,0.16106136445175517,0.15809626007073,0.11915428182975993,0.10519144042857938,0.09397886046552187,0.0857269483826279,0.08610031626353329,0.09909268213061248,0.12126071774008705,0.10086624220112063,0.10997549470161476,0.11912738809276065,0.1735978376509775,0.18625579526841202,0.2288038459356151,0.2473239538106369,0.2376629168207721,0.17478309026906302
,Light-Duty Diesel Vehicles,,0.619948637889627,0.536616934640367,0.523004763322522,0.503103777388039,0.490443936167602,0.474196064359764,0.422040990278564,0.443438203154737,0.445849718621244,0.49329378720144546,0.5018847553508596,0.5833545080291574,0.6627048887102116,0.7357599732838778,0.7387271994103154,0.7522579303041302,0.7651914642812736,0.751812152251715,0.6234912737423027,0.6121888309476061,0.729991351603025,0.8967536921192029,0.7864512180826938,0.8720702829313729,0.8306678175344021,0.845342503595393,0.7264185645199163,0.7147089256958069,0.519810601183124,0.4708131479620488,0.3735665173467183
,Light-Duty Gasoline Trucks,,39.899228296458,40.749415577362,45.4402811935798,51.059146934714,63.3354544636575,75.845185418082,85.0757683564235,94.7266826982434,107.545591074748,122.56206033429004,130.03027531961823,127.71313786885122,127.57203249308972,128.61670496540523,124.3325916567509,118.08945357592728,113.74611457203855,101.8749115238194,97.90493343751143,82.78878188412445,82.83203494617803,86.01764340984369,81.71578759623888,67.15970660957397,58.341540785743675,71.81694570384656,76.12023687086143,80.12966187150681,83.89478415767259,85.07432804427359,75.58024911672314
,Light-Duty Gasoline Vehicles,,123.192626477679,119.601385258153,127.017633016221,136.183524834164,151.72789429778,167.221578400807,176.271101302397,186.854115450819,203.881201452104,224.38609420647242,211.19219589339383,225.79529150674665,221.17767538801328,215.48490333987203,201.73533191327863,187.41754286456933,173.80795017508385,151.19277624643127,142.8407738699097,116.73382035738797,113.83169375469575,115.15537970819891,107.3126327639539,86.2307174531007,71.198360550923,82.92964284610674,83.2876686089176,83.0752381743324,81.5718561432835,77.96723251733619,66.59806989850713
,Light-Duty LPG/NG Trucks,,0.233278657841288,0.260759819706246,0.257160661460146,0.333646249724147,0.130487249364246,0.245967837918548,0.329554254661316,0.487281276395384,0.489020076641619,0.9147806630726796,0.2889517967621465,0.38220726135067806,0.2896570937179104,0.2823746255451562,0.2720618535295653,0.28336401961180885,0.15691627431610258,0.024075895219664394,0.010261916214967092,0.0039344416573102075,0.0015039042316355364,0.000533952136746551,0.00036711257864288795,0.00010738757438342196,6.957181577874528e-05,6.791058298154205e-05,7.068635187924031e-05,5.3643307037470984e-05,5.9618956778609335e-06,5.862947718061368e-06,2.4172308211744157e-06
,Light-Duty LPG/NG Vehicles,,0.0298714796606185,0.0297050024013789,0.0267695452246666,0.0323223732113546,0.0119192256403745,0.0213917977123237,0.0274929690651614,0.0392228318704172,0.0381576131782702,0.06945737576695225,0.019463470990456568,0.028024621042933448,0.020827229005922706,0.019620345340768952,0.01830737773298692,0.01865113820745002,0.011617801962091062,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,Motorcycles,,0.274102338279308,0.240994134296522,0.232782971471843,0.223554927983862,0.215432185976823,0.204568656495078,0.187043934963494,0.171935668671816,0.16220762304358,0.34061787094244594,0.31842594557021675,0.3272076393695445,0.35958162802782234,0.3914326334758019,0.4060876426577843,0.305937772676482,0.4125542100502231,0.49214086380292754,0.6655310358010289,0.6262188363894332,0.7663475181727974,0.9115995348676001,1.0393760808778747,0.887566290046649,0.8797994992730851,1.1413797588248453,1.2347735115557543,1.3266746214232232,1.3445991172789598,1.4158254220199162,1.1593937090124184
,Off-Road Diesel Vehicles and Equipment,,3.47015278169833,3.44986932445635,3.74458044074022,4.05964843477966,4.27626978869754,4.55841342583285,3.97147408393801,3.93440590097339,3.36268723575083,3.487584699283001,3.6424067888676315,3.3445068854718967,3.572766644253402,3.9195282082070455,3.7664873423028427,3.275196393727685,2.8621403642135097,2.9147042559407588,2.613919616303279,2.6695520400193034,3.030688880165262,3.175742967439425,2.4280577862954558,2.5113211472696033,2.3690208895135774,2.5428618590130823,2.423367068124653,2.974902581767464,3.2162659294762777,2.9290908574320444,2.7908952725901854
